idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
23,0.23406258653086204,0.19355175424667437,0.18989983435522767,0.2141423664005759,0.21879763523537102,0.2141423664005759,0.2287429822915243,0.2287429822915243,0.2580690056622325,0.25161728052067667,0.2580690056622325,0.26486029528492283,0.25161728052067667,0.26486029528492283,0.26486029528492283
24,0.17352915897977703,0.20129382441654134,0.18638317075605682,0.20968106710056392,0.20968106710056392,0.1973468866828837,0.20968106710056392,0.22365980490726814,0.22365980490726814,0.205401861649532,0.20129382441654134,0.21879763523537102,0.19355175424667437,0.21879763523537102,0.1973468866828837
25,0.19355175424667437,0.17352915897977703,0.17058798679367912,0.1829943858332194,0.205401861649532,0.18989983435522767,0.19355175424667437,0.19355175424667437,0.205401861649532,0.205401861649532,0.1829943858332194,0.1829943858332194,0.20968106710056392,0.19355175424667437,0.20129382441654134
26,0.13978737806704258,0.14378130315467239,0.14801016501216274,0.14175621437784602,0.14378130315467239,0.1227401368393545,0.13243014764246142,0.12903450283111625,0.1184081320097302,0.11981775262889369,0.115686105986518,0.12126134000996469,0.14378130315467239,0.1341958829443609,0.13071027559515672
27,0.14586509015691404,0.13978737806704258,0.17657353018994856,0.15021927195264279,0.15249532152768283,0.14586509015691404,0.15726080032542292,0.14378130315467239,0.115686105986518,0.11981775262889369,0.15249532152768283,0.14378130315467239,0.15021927195264279,0.15021927195264279,0.15484140339733948
28,0.11981775262889369,0.12425544717070452,0.14378130315467239,0.15249532152768283,0.15726080032542292,0.1378724824770831,0.14175621437784602,0.14378130315467239,0.15021927195264279,0.15726080032542292,0.17058798679367912,0.16774485368045114,0.13600934082198737,0.14586509015691404,0.1623337293681785
29,0.1829943858332194,0.17058798679367912,0.15021927195264279,0.14801016501216274,0.18638317075605682,0.1973468866828837,0.1829943858332194,0.17352915897977703,0.1623337293681785,0.16774485368045114,0.1797266289433405,0.16774485368045114,0.1797266289433405,0.16499493804634535,0.15249532152768283
30,0.13071027559515672,0.12580864026033833,0.12126134000996469,0.1341958829443609,0.11308641821154007,0.12126134000996469,0.12126134000996469,0.11981775262889369,0.14175621437784602,0.115686105986518,0.11981775262889369,0.1341958829443609,0.1341958829443609,0.11308641821154007,0.13243014764246142
31,0.06989368903352129,0.102700930824766,0.1227401368393545,0.09965040812700067,0.10064691220827067,0.11308641821154007,0.1341958829443609,0.15726080032542292,0.14801016501216274,0.13243014764246142,0.1274011546940135,0.11182990245363407,0.15249532152768283,0.14801016501216274,0.15484140339733948
32,0.23963550525778737,0.2287429822915243,0.22365980490726814,0.27201868164397475,0.25161728052067667,0.26486029528492283,0.22365980490726814,0.21879763523537102,0.20968106710056392,0.18638317075605682,0.19355175424667437,0.205401861649532,0.20968106710056392,0.205401861649532,0.1973468866828837
33,0.1623337293681785,0.15021927195264279,0.16774485368045114,0.15975700350519156,0.15021927195264279,0.15726080032542292,0.13978737806704258,0.15021927195264279,0.19355175424667437,0.205401861649532,0.19355175424667437,0.20968106710056392,0.20129382441654134,0.21879763523537102,0.245480273678709
34,0.09867344334144185,0.09677587712333718,0.09677587712333718,0.09319158537802841,0.08529399339683956,0.07346489942209537,0.08051752976661654,0.10484053355028196,0.10064691220827067,0.10707118320028795,0.08182675789290299,0.08317926628782701,0.09319158537802841,0.1184081320097302,0.1016635476851219
35,0.13243014764246142,0.1184081320097302,0.12126134000996469,0.11981775262889369,0.12580864026033833,0.12126134000996469,0.12425544717070452,0.11703129326543102,0.1184081320097302,0.12903450283111625,0.13978737806704258,0.14378130315467239,0.13071027559515672,0.13243014764246142,0.1274011546940135
36,0.2141423664005759,0.18638317075605682,0.20968106710056392,0.1829943858332194,0.20129382441654134,0.205401861649532,0.17657353018994856,0.18638317075605682,0.20129382441654134,0.18989983435522767,0.1973468866828837,0.17352915897977703,0.16774485368045114,0.1797266289433405,0.14801016501216274
37,0.12903450283111625,0.12580864026033833,0.13978737806704258,0.14801016501216274,0.13071027559515672,0.15484140339733948,0.15249532152768283,0.15484140339733948,0.13243014764246142,0.1341958829443609,0.13243014764246142,0.15249532152768283,0.14175621437784602,0.12580864026033833,0.13243014764246142
38,0.14801016501216274,0.14378130315467239,0.1227401368393545,0.13243014764246142,0.14175621437784602,0.12425544717070452,0.11060100242667106,0.12425544717070452,0.11981775262889369,0.1341958829443609,0.1227401368393545,0.1274011546940135,0.11182990245363407,0.1227401368393545,0.14175621437784602
39,0.14378130315467239,0.17352915897977703,0.1341958829443609,0.15726080032542292,0.20968106710056392,0.17657353018994856,0.16774485368045114,0.20129382441654134,0.21879763523537102,0.23406258653086204,0.1973468866828837,0.205401861649532,0.23406258653086204,0.22365980490726814,0.19355175424667437
40,0.13600934082198737,0.1184081320097302,0.115686105986518,0.14175621437784602,0.1378724824770831,0.13243014764246142,0.12126134000996469,0.12425544717070452,0.1378724824770831,0.13071027559515672,0.1274011546940135,0.15021927195264279,0.13071027559515672,0.12903450283111625,0.1184081320097302
41,0.1378724824770831,0.13978737806704258,0.16499493804634535,0.14378130315467239,0.15975700350519156,0.16499493804634535,0.1274011546940135,0.15484140339733948,0.13978737806704258,0.16774485368045114,0.14801016501216274,0.14586509015691404,0.15021927195264279,0.11703129326543102,0.1341958829443609
42,0.09233661670483548,0.102700930824766,0.102700930824766,0.11308641821154007,0.08676457948988851,0.09319158537802841,0.08676457948988851,0.17657353018994856,0.17352915897977703,0.17657353018994856,0.17058798679367912,0.2287429822915243,0.20129382441654134,0.1973468866828837,0.205401861649532
43,0.18638317075605682,0.16499493804634535,0.19355175424667437,0.18989983435522767,0.16499493804634535,0.1623337293681785,0.16774485368045114,0.18638317075605682,0.1829943858332194,0.2141423664005759,0.2141423664005759,0.22365980490726814,0.1797266289433405,0.19355175424667437,0.20968106710056392
44,0.14378130315467239,0.12580864026033833,0.13071027559515672,0.14801016501216274,0.14378130315467239,0.15021927195264279,0.15726080032542292,0.14378130315467239,0.12126134000996469,0.115686105986518,0.1274011546940135,0.11703129326543102,0.09585420210311492,0.10484053355028196,0.10939881761768551
45,0.12126134000996469,0.13600934082198737,0.1378724824770831,0.12580864026033833,0.11981775262889369,0.115686105986518,0.14378130315467239,0.14801016501216274,0.15021927195264279,0.15484140339733948,0.17058798679367912,0.14175621437784602,0.1341958829443609,0.1341958829443609,0.13978737806704258
46,0.08828676509497428,0.08249746902317268,0.08529399339683956,0.07987850175259578,0.06989368903352129,0.07863040016271146,0.07400508250608137,0.06535513779757836,0.06709794147218046,0.06989368903352129,0.060630670004982345,0.06329994478507589,0.0675482632270273,0.07138078880019197,0.07087810718892301
47,0.23406258653086204,0.23963550525778737,0.20129382441654134,0.2287429822915243,0.18989983435522767,0.14378130315467239,0.16499493804634535,0.14378130315467239,0.15484140339733948,0.17657353018994856,0.18989983435522767,0.1797266289433405,0.16774485368045114,0.17352915897977703,0.2141423664005759
48,0.15484140339733948,0.1797266289433405,0.17657353018994856,0.16774485368045114,0.14175621437784602,0.15021927195264279,0.14586509015691404,0.11437149114576214,0.15021927195264279,0.14801016501216274,0.13600934082198737,0.15975700350519156,0.17352915897977703,0.17352915897977703,0.1378724824770831
49,0.11703129326543102,0.102700930824766,0.12126134000996469,0.11981775262889369,0.12126134000996469,0.11703129326543102,0.11703129326543102,0.1341958829443609,0.13071027559515672,0.10484053355028196,0.09677587712333718,0.10939881761768551,0.09677587712333718,0.08986331447167024,0.0890680639011245
50,0.17657353018994856,0.1797266289433405,0.17058798679367912,0.1829943858332194,0.1797266289433405,0.17352915897977703,0.1797266289433405,0.17657353018994856,0.17058798679367912,0.17352915897977703,0.17352915897977703,0.1797266289433405,0.1829943858332194,0.17657353018994856,0.17657353018994856
51,0.1016635476851219,0.102700930824766,0.10707118320028795,0.09406253477408474,0.08986331447167024,0.08529399339683956,0.09233661670483548,0.10375970330749554,0.10707118320028795,0.09319158537802841,0.09585420210311492,0.10707118320028795,0.1227401368393545,0.10939881761768551,0.0914971929166097
52,0.25161728052067667,0.25161728052067667,0.25161728052067667,0.26486029528492283,0.27957475613408517,0.2580690056622325,0.26486029528492283,0.25161728052067667,0.27957475613408517,0.27201868164397475,0.2580690056622325,0.23963550525778737,0.2580690056622325,0.25161728052067667,0.2580690056622325
53,0.09067289388132492,0.10707118320028795,0.09867344334144185,0.09585420210311492,0.09494991717761384,0.10064691220827067,0.08986331447167024,0.09319158537802841,0.09319158537802841,0.09585420210311492,0.09319158537802841,0.08828676509497428,0.07863040016271146,0.0914971929166097,0.08828676509497428
54,0.08751905409414842,0.0914971929166097,0.0914971929166097,0.08828676509497428,0.09677587712333718,0.08676457948988851,0.08317926628782701,0.08529399339683956,0.08828676509497428,0.102700930824766,0.08457723714980729,0.09233661670483548,0.09406253477408474,0.08828676509497428,0.0914971929166097
55,0.1623337293681785,0.16774485368045114,0.17058798679367912,0.16499493804634535,0.1623337293681785,0.14801016501216274,0.16499493804634535,0.1623337293681785,0.15021927195264279,0.15249532152768283,0.14586509015691404,0.15021927195264279,0.15021927195264279,0.17058798679367912,0.17058798679367912
56,0.14586509015691404,0.16499493804634535,0.15975700350519156,0.1797266289433405,0.1797266289433405,0.1829943858332194,0.20129382441654134,0.18989983435522767,0.18638317075605682,0.17657353018994856,0.16499493804634535,0.17058798679367912,0.17058798679367912,0.17657353018994856,0.15249532152768283
57,0.205401861649532,0.20968106710056392,0.2141423664005759,0.20968106710056392,0.2141423664005759,0.1973468866828837,0.20968106710056392,0.205401861649532,0.19355175424667437,0.18638317075605682,0.20129382441654134,0.19355175424667437,0.1829943858332194,0.18989983435522767,0.1797266289433405
58,0.17058798679367912,0.17352915897977703,0.16499493804634535,0.15975700350519156,0.15726080032542292,0.1623337293681785,0.15484140339733948,0.16499493804634535,0.15975700350519156,0.1623337293681785,0.15249532152768283,0.13978737806704258,0.14801016501216274,0.15021927195264279,0.15726080032542292
59,0.1274011546940135,0.12580864026033833,0.12903450283111625,0.11437149114576214,0.12580864026033833,0.12903450283111625,0.13978737806704258,0.14378130315467239,0.15726080032542292,0.15021927195264279,0.13071027559515672,0.1378724824770831,0.12903450283111625,0.13978737806704258,0.14801016501216274
60,0.21879763523537102,0.205401861649532,0.205401861649532,0.19355175424667437,0.205401861649532,0.22365980490726814,0.2287429822915243,0.15975700350519156,0.18638317075605682,0.18989983435522767,0.1973468866828837,0.17657353018994856,0.2141423664005759,0.205401861649532,0.205401861649532
61,0.19355175424667437,0.17352915897977703,0.1973468866828837,0.2141423664005759,0.21879763523537102,0.20968106710056392,0.2287429822915243,0.25161728052067667,0.25161728052067667,0.20968106710056392,0.2287429822915243,0.2287429822915243,0.23963550525778737,0.22365980490726814,0.21879763523537102
62,0.12903450283111625,0.12903450283111625,0.12580864026033833,0.11981775262889369,0.13243014764246142,0.1341958829443609,0.1274011546940135,0.115686105986518,0.1184081320097302,0.11060100242667106,0.11182990245363407,0.09867344334144185,0.10064691220827067,0.09771544874589387,0.08387242684022557
63,0.205401861649532,0.1973468866828837,0.2141423664005759,0.23963550525778737,0.245480273678709,0.2580690056622325,0.25161728052067667,0.21879763523537102,0.22365980490726814,0.2141423664005759,0.22365980490726814,0.18638317075605682,0.16774485368045114,0.15726080032542292,0.17352915897977703
64,0.17058798679367912,0.1797266289433405,0.20968106710056392,0.1797266289433405,0.17657353018994856,0.17657353018994856,0.18638317075605682,0.1973468866828837,0.17657353018994856,0.1829943858332194,0.19355175424667437,0.17657353018994856,0.18989983435522767,0.17058798679367912,0.18989983435522767
65,0.16774485368045114,0.14801016501216274,0.14175621437784602,0.14175621437784602,0.1378724824770831,0.12580864026033833,0.1184081320097302,0.11981775262889369,0.10594411811396914,0.11060100242667106,0.11182990245363407,0.10594411811396914,0.11182990245363407,0.11437149114576214,0.1227401368393545
66,0.13243014764246142,0.11981775262889369,0.11437149114576214,0.10822248624545232,0.09494991717761384,0.102700930824766,0.11060100242667106,0.10484053355028196,0.08051752976661654,0.08387242684022557,0.09585420210311492,0.10707118320028795,0.10484053355028196,0.10939881761768551,0.10707118320028795
67,0.18989983435522767,0.2287429822915243,0.18638317075605682,0.205401861649532,0.20129382441654134,0.245480273678709,0.23406258653086204,0.1829943858332194,0.20129382441654134,0.23406258653086204,0.23406258653086204,0.23963550525778737,0.2287429822915243,0.22365980490726814,0.22365980490726814
68,0.17058798679367912,0.1623337293681785,0.1623337293681785,0.16774485368045114,0.16774485368045114,0.15975700350519156,0.15021927195264279,0.1623337293681785,0.16774485368045114,0.16499493804634535,0.16774485368045114,0.17058798679367912,0.16774485368045114,0.1797266289433405,0.15726080032542292
69,0.15975700350519156,0.14378130315467239,0.15249532152768283,0.13071027559515672,0.1378724824770831,0.14378130315467239,0.15726080032542292,0.13978737806704258,0.13600934082198737,0.15484140339733948,0.16499493804634535,0.14586509015691404,0.1378724824770831,0.14175621437784602,0.14378130315467239
70,0.06941166359191081,0.06989368903352129,0.07189065157733619,0.06493349174727141,0.06578229556096123,0.07240785050954726,0.0592040660048651,0.06099812861107314,0.06493349174727141,0.06621507382123071,0.07038245608969977,0.06893624123854156,0.06989368903352129,0.07682970397577914,0.07987850175259578
71,0.14175621437784602,0.115686105986518,0.13600934082198737,0.13243014764246142,0.13600934082198737,0.13978737806704258,0.11437149114576214,0.12580864026033833,0.12126134000996469,0.12580864026033833,0.14175621437784602,0.13243014764246142,0.11703129326543102,0.11182990245363407,0.11703129326543102
72,0.19355175424667437,0.1797266289433405,0.19355175424667437,0.17352915897977703,0.17058798679367912,0.16774485368045114,0.18638317075605682,0.20968106710056392,0.20968106710056392,0.21879763523537102,0.205401861649532,0.20968106710056392,0.19355175424667437,0.1797266289433405,0.17058798679367912
73,0.1829943858332194,0.16774485368045114,0.15975700350519156,0.1797266289433405,0.19355175424667437,0.1829943858332194,0.1829943858332194,0.18638317075605682,0.1829943858332194,0.17352915897977703,0.17058798679367912,0.15249532152768283,0.16499493804634535,0.15726080032542292,0.1341958829443609
74,0.10594411811396914,0.08116686468408925,0.10594411811396914,0.115686105986518,0.1184081320097302,0.09494991717761384,0.11060100242667106,0.09867344334144185,0.08387242684022557,0.08602300188741084,0.07293254507845702,0.09406253477408474,0.08317926628782701,0.08828676509497428,0.07863040016271146
75,0.13243014764246142,0.12425544717070452,0.13243014764246142,0.1227401368393545,0.12903450283111625,0.11703129326543102,0.12126134000996469,0.11981775262889369,0.11437149114576214,0.11981775262889369,0.1184081320097302,0.10484053355028196,0.14378130315467239,0.15021927195264279,0.13978737806704258
76,0.13978737806704258,0.13243014764246142,0.15975700350519156,0.15021927195264279,0.13978737806704258,0.15249532152768283,0.13978737806704258,0.14801016501216274,0.15975700350519156,0.15249532152768283,0.13600934082198737,0.12580864026033833,0.1378724824770831,0.16774485368045114,0.1797266289433405
77,0.07346489942209537,0.07567437008140651,0.07293254507845702,0.07293254507845702,0.07400508250608137,0.08457723714980729,0.07346489942209537,0.06290432013016917,0.05499831268211511,0.06535513779757836,0.055914951226817035,0.051350465412383,0.05242026677514098,0.055914951226817035,0.050323456104135335
78,0.10484053355028196,0.10707118320028795,0.11437149114576214,0.10064691220827067,0.1016635476851219,0.10939881761768551,0.10939881761768551,0.11060100242667106,0.10375970330749554,0.1016635476851219,0.10822248624545232,0.10484053355028196,0.10822248624545232,0.09494991717761384,0.17657353018994856
79,0.16774485368045114,0.14175621437784602,0.14175621437784602,0.11437149114576214,0.1184081320097302,0.13243014764246142,0.1378724824770831,0.14175621437784602,0.14801016501216274,0.11981775262889369,0.13600934082198737,0.14801016501216274,0.13978737806704258,0.13978737806704258,0.13243014764246142
80,0.12580864026033833,0.14378130315467239,0.14801016501216274,0.15726080032542292,0.18989983435522767,0.1829943858332194,0.18638317075605682,0.16499493804634535,0.17058798679367912,0.16774485368045114,0.16774485368045114,0.15021927195264279,0.1829943858332194,0.16774485368045114,0.17058798679367912
81,0.30499064305536566,0.30499064305536566,0.30499064305536566,0.3354897073609023,0.30499064305536566,0.2960203300243255,0.3354897073609023,0.31452160065084583,0.324667458736357,0.3354897073609023,0.3354897073609023,0.34705831795955405,0.3354897073609023,0.324667458736357,0.31452160065084583
82,0.23406258653086204,0.23963550525778737,0.25161728052067667,0.25161728052067667,0.26486029528492283,0.245480273678709,0.245480273678709,0.2580690056622325,0.26486029528492283,0.26486029528492283,0.26486029528492283,0.27957475613408517,0.27201868164397475,0.27957475613408517,0.27957475613408517
83,0.16774485368045114,0.17352915897977703,0.16774485368045114,0.17352915897977703,0.16499493804634535,0.17352915897977703,0.18638317075605682,0.18989983435522767,0.205401861649532,0.1973468866828837,0.1973468866828837,0.205401861649532,0.18638317075605682,0.1829943858332194,0.20129382441654134
84,0.17657353018994856,0.205401861649532,0.20968106710056392,0.205401861649532,0.20129382441654134,0.22365980490726814,0.23963550525778737,0.245480273678709,0.22365980490726814,0.20968106710056392,0.22365980490726814,0.2287429822915243,0.23963550525778737,0.22365980490726814,0.2287429822915243
85,0.13978737806704258,0.15021927195264279,0.15726080032542292,0.17352915897977703,0.16774485368045114,0.16499493804634535,0.1829943858332194,0.1829943858332194,0.15975700350519156,0.17657353018994856,0.1829943858332194,0.17058798679367912,0.17352915897977703,0.17352915897977703,0.16774485368045114
86,0.13978737806704258,0.1341958829443609,0.14378130315467239,0.15249532152768283,0.15249532152768283,0.14586509015691404,0.16499493804634535,0.1623337293681785,0.14801016501216274,0.15021927195264279,0.1623337293681785,0.15249532152768283,0.15249532152768283,0.16499493804634535,0.1623337293681785
87,0.27201868164397475,0.30499064305536566,0.2960203300243255,0.31452160065084583,0.2960203300243255,0.27957475613408517,0.23963550525778737,0.245480273678709,0.27201868164397475,0.2960203300243255,0.2960203300243255,0.26486029528492283,0.2960203300243255,0.28756260630934477,0.28756260630934477
88,0.14175621437784602,0.15726080032542292,0.15249532152768283,0.14801016501216274,0.12580864026033833,0.1227401368393545,0.1274011546940135,0.14586509015691404,0.13600934082198737,0.14175621437784602,0.15249532152768283,0.15484140339733948,0.16499493804634535,0.15726080032542292,0.15726080032542292
89,0.1623337293681785,0.16499493804634535,0.1829943858332194,0.16774485368045114,0.18989983435522767,0.18638317075605682,0.16499493804634535,0.15975700350519156,0.1623337293681785,0.1829943858332194,0.17352915897977703,0.17657353018994856,0.16774485368045114,0.17352915897977703,0.15021927195264279
90,0.31452160065084583,0.2960203300243255,0.2960203300243255,0.27957475613408517,0.28756260630934477,0.2580690056622325,0.28756260630934477,0.28756260630934477,0.27957475613408517,0.25161728052067667,0.23406258653086204,0.18989983435522767,0.2141423664005759,0.205401861649532,0.23963550525778737
91,0.11437149114576214,0.10939881761768551,0.1184081320097302,0.11703129326543102,0.11703129326543102,0.1184081320097302,0.14586509015691404,0.1378724824770831,0.1341958829443609,0.10707118320028795,0.1341958829443609,0.13978737806704258,0.14175621437784602,0.14175621437784602,0.15021927195264279
92,0.07087810718892301,0.06251361006724886,0.05990887631444684,0.06290432013016917,0.07510963597632139,0.06621507382123071,0.07138078880019197,0.0592040660048651,0.060630670004982345,0.06410631350845265,0.0675482632270273,0.06251361006724886,0.05751252126186895,0.06451725141555813,0.06451725141555813
93,0.17657353018994856,0.19355175424667437,0.21879763523537102,0.20968106710056392,0.20129382441654134,0.23406258653086204,0.22365980490726814,0.205401861649532,0.20129382441654134,0.21879763523537102,0.23406258653086204,0.23406258653086204,0.22365980490726814,0.245480273678709,0.25161728052067667
94,0.10707118320028795,0.1016635476851219,0.09406253477408474,0.08986331447167024,0.09771544874589387,0.09319158537802841,0.08986331447167024,0.08751905409414842,0.09319158537802841,0.09677587712333718,0.09867344334144185,0.09319158537802841,0.08986331447167024,0.11437149114576214,0.11060100242667106
95,0.11703129326543102,0.11703129326543102,0.12126134000996469,0.1274011546940135,0.12425544717070452,0.14801016501216274,0.1378724824770831,0.1274011546940135,0.12425544717070452,0.12580864026033833,0.12580864026033833,0.13071027559515672,0.13600934082198737,0.13600934082198737,0.13978737806704258
96,0.13978737806704258,0.14586509015691404,0.15021927195264279,0.12580864026033833,0.16499493804634535,0.15726080032542292,0.15726080032542292,0.15726080032542292,0.15975700350519156,0.15249532152768283,0.15484140339733948,0.14175621437784602,0.14801016501216274,0.14801016501216274,0.15249532152768283
97,0.23963550525778737,0.23963550525778737,0.2580690056622325,0.2580690056622325,0.21879763523537102,0.245480273678709,0.23963550525778737,0.23963550525778737,0.2287429822915243,0.23963550525778737,0.21879763523537102,0.20968106710056392,0.205401861649532,0.21879763523537102,0.2287429822915243
98,0.09067289388132492,0.09319158537802841,0.08116686468408925,0.08676457948988851,0.11308641821154007,0.10822248624545232,0.12126134000996469,0.10707118320028795,0.10484053355028196,0.1184081320097302,0.12126134000996469,0.09319158537802841,0.09406253477408474,0.09494991717761384,0.0914971929166097
99,0.28756260630934477,0.2960203300243255,0.30499064305536566,0.28756260630934477,0.31452160065084583,0.27957475613408517,0.2960203300243255,0.34705831795955405,0.28756260630934477,0.2960203300243255,0.27957475613408517,0.2960203300243255,0.2960203300243255,0.324667458736357,0.30499064305536566
100,0.10939881761768551,0.1378724824770831,0.115686105986518,0.10939881761768551,0.11437149114576214,0.15249532152768283,0.12580864026033833,0.1274011546940135,0.13978737806704258,0.11703129326543102,0.13978737806704258,0.12580864026033833,0.1378724824770831,0.14175621437784602,0.13600934082198737
101,0.1341958829443609,0.1341958829443609,0.15249532152768283,0.14801016501216274,0.13978737806704258,0.12903450283111625,0.1274011546940135,0.13600934082198737,0.14801016501216274,0.13600934082198737,0.14586509015691404,0.14175621437784602,0.13978737806704258,0.15249532152768283,0.14175621437784602
